ResourceID,card,card_order,rights_type,resource_id,identifier_content,identifier_type,name_content,name_content_type,name_content_language,language_type,other_identifier_content,other_identifier_type,destruction_timespan_start,in_use_timespan_start,has_part,building_status,previous_building,image_identifier_content,image_identifier_type,image_other_identifier_content,image_other_identifier_type,image_name_content,image_name_content_type,image_name_content_language,image_right_type,image_url,building_type,building_aat_type,alternative_name_content,alternative_name_content_type,alternative_name_content_language,production_event_actor,production_event_actor_role,architect_name,dedication_activity_actor,dedication_activity_actor_role,name,id,religious_order,religion,location_address_street,location_address_city,location_coordinates_geo_json,location_place
8e6ca3ca-1cec-5d86-8ec0-4435c43d571c,architects,5,,1d9ceaa8-3078-5951-b128-8d86a9c4935d,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1d9ceaa8-3078-5951-b128-8d86a9c4935d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d288cc69-5fc6-54d9-be5f-380c4eae64a0"", ""inverseOntologyProperty"": """"}]",Architect,Frans de Beer,,,,,,,,,,
8e6ca3ca-1cec-5d86-8ec0-4435c43d571c,architects,5,,e8c03a73-cc82-5634-9a7b-548dddc9b56d,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e8c03a73-cc82-5634-9a7b-548dddc9b56d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53602c59-3d54-524a-8a25-eb9d752b6ddb"", ""inverseOntologyProperty"": """"}]",Architect,Leonardus Goyaerts,,,,,,,,,,
8e6ca3ca-1cec-5d86-8ec0-4435c43d571c,architects,5,,0d16dffb-9172-5641-b3ed-a21757f3c624,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d16dffb-9172-5641-b3ed-a21757f3c624"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96eeeb78-1eba-5d64-9427-908fbd32daac"", ""inverseOntologyProperty"": """"}]",Architect,H. van de Biggelaar,,,,,,,,,,
8e6ca3ca-1cec-5d86-8ec0-4435c43d571c,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oude Dijk 1-7,Tilburg,Point(5.0842 51.5531),"[{""resourceId"": ""fa6a5bba-ab80-52a6-81c7-ba1953801f07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""baf4096f-697c-5f58-a8f1-1ecf0c3eab68"", ""inverseOntologyProperty"": """"}]"
8e922f4f-88c7-5cf5-90de-ba065fd68940,single,0,CC BY-SA,https://n2t.net/ark:/15052/3ba95f9a-2411-4f60-95f5-c4f902d32718,https://n2t.net/ark:/15052/3ba95f9a-2411-4f60-95f5-c4f902d32718,Brabant Cloud ARK Identifier,Toren van de Sint-Willibrorduskerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q6300,Wikibase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kerktoren,,,,,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kerktorens,,,,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerktoren Willibrordus,Alternative,Nederlands,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Toren van de St. Willibrorduskerk,Alternative,Nederlands,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Toren van de Sint Willibrorduskerk,Alternative,Nederlands,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerktoren Willibrorduskerk,Alternative,Nederlands,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerktoren Sint-Willibrorduskerk,Alternative,Nederlands,,,,,,,,,,,,,
8e922f4f-88c7-5cf5-90de-ba065fd68940,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maasdijk 69,Demen,Point(5.6311 51.8162),"[{""resourceId"": ""a62a43b8-f5ab-53f8-a8ee-c029d294134d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c3d3ef7d-ec55-58ba-a295-1547df2f237f"", ""inverseOntologyProperty"": """"}]"
8f01ded9-910f-53b5-a125-08a030bac33e,single,0,CC BY-SA,https://n2t.net/ark:/15052/e2e3d352-16dd-4094-b8bc-b7898efeac0a,https://n2t.net/ark:/15052/e2e3d352-16dd-4094-b8bc-b7898efeac0a,Brabant Cloud ARK Identifier,Klooster Onze-Lieve-Vrouw Onbevlekt Ontvangen,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3245,Wikibase,,15-10-1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Onze Lieve Vrouw Onbevlekt Ontvangen,Alternative,Nederlands,,,,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster O.L. Vrouw Onbevlekt Ontvangen,Alternative,Nederlands,,,,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster O.L.V. Onbevlekt Ontvangen,Alternative,Nederlands,,,,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zusters van Liefde van Jezus en Maria, Moeder van Goede Bijstand",https://n2t.net/ark:/15052/578e9787-b9db-41ec-90e5-d4a7c0a7b98f,"[{""resourceId"": ""02d58f50-7128-527d-9856-605885034bfe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""32063f90-5498-56a8-9dc9-fab2b35d5f06"", ""inverseOntologyProperty"": """"}]",,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,architects,5,,cedd23c4-aa61-53ed-b322-170f2ac40350,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cedd23c4-aa61-53ed-b322-170f2ac40350"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a8ed3c9-3f76-5ef6-afa3-2e656172c2ed"", ""inverseOntologyProperty"": """"}]",Architect,Johannes Heijkants,,,,,,,,,,
8f01ded9-910f-53b5-a125-08a030bac33e,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoogstraat 301a,Eindhoven,Point(5.4633 51.4246),"[{""resourceId"": ""e39e761f-1486-5098-a3c4-3f164ab7be68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7889a0d1-bbd1-5505-aead-256b5980e07a"", ""inverseOntologyProperty"": """"}]"
8f01ded9-910f-53b5-a125-08a030bac33e,dedications,6,,d39e5c88-b1a3-52ff-891f-491c8e1e5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria,,,,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,single,0,CC BY-SA,https://n2t.net/ark:/15052/84030917-ac51-4958-a0fb-6285ea5132a4,https://n2t.net/ark:/15052/84030917-ac51-4958-a0fb-6285ea5132a4,Brabant Cloud ARK Identifier,Huize Sint-Adrianus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3547,Wikibase,1981,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Huize Sint Adrianus,Alternative,Nederlands,,,,,,,,,,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zusters van Liefde van Tilburg,https://n2t.net/ark:/15052/9cc891f8-15a6-441b-aefa-da2b7f749b24,"[{""resourceId"": ""531f4e29-3bc1-5072-a5b2-61a5612c35e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31044624-8cf9-5720-a1ad-e196b8c148db"", ""inverseOntologyProperty"": """"}]",,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,architects,5,,92c044e7-a227-5062-8ead-e6e218d297f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""92c044e7-a227-5062-8ead-e6e218d297f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ba0311b-2286-59df-a6f4-3a7b390bb4a4"", ""inverseOntologyProperty"": """"}]",Architect,Leo Goyaerts,,,,,,,,,,
8f08104a-288c-5b9c-bee5-342c66be7db7,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torenstraat 9,Sint-Michielsgestel,Point(5.349 51.6386),"[{""resourceId"": ""668144ae-6ca1-5af9-8195-842c4623cf0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50663805-321a-5b5e-a025-935f2006c8a6"", ""inverseOntologyProperty"": """"}]"
8f156433-af36-59fc-81e6-0cc4f2188fb0,single,0,CC BY-SA,https://n2t.net/ark:/15052/5ec9ff0b-f2de-4e94-b763-a45a10604e5d,https://n2t.net/ark:/15052/5ec9ff0b-f2de-4e94-b763-a45a10604e5d,Brabant Cloud ARK Identifier,Sint-Jozefgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3028,Wikibase,20e eeuw,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,St-Joseph gesticht,Alternative,Nederlands,,,,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Sint-Jozef,Alternative,Nederlands,,,,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Sint Jozefgesticht,Alternative,Nederlands,,,,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zusters van Julie Postel,https://n2t.net/ark:/15052/a1c336fe-2a58-4f79-a53a-20b22ab45b1c,"[{""resourceId"": ""d750ac0d-bfcc-50dd-b11c-fa50278392f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""273d199f-0962-5e2a-89f5-e1ac4ca8489e"", ""inverseOntologyProperty"": """"}]",,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,architects,5,,8e51edd9-92b5-5ac5-95e5-8ab8297ec0fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8e51edd9-92b5-5ac5-95e5-8ab8297ec0fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""683fee18-96e6-549a-a70d-1ff00a69fd31"", ""inverseOntologyProperty"": """"}]",Architect,P. van den Donk,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,architects,5,,64cb6ab5-8ffb-54aa-9a48-7c574fafd74f,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""64cb6ab5-8ffb-54aa-9a48-7c574fafd74f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2f4d268-7c57-5eed-ba77-2739f0f672c5"", ""inverseOntologyProperty"": """"}]",Architect,J.P. Renders,,,,,,,,,,
8f156433-af36-59fc-81e6-0cc4f2188fb0,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Rauppstraat 19,Bergeijk,Point(5.3606 51.3197),"[{""resourceId"": ""ab5f4d66-3cf4-50a5-9640-0c11456322dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5b9bc26-2095-530e-96ea-c0b73a12a541"", ""inverseOntologyProperty"": """"}]"
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,single,0,CC BY-SA,https://n2t.net/ark:/15052/7946e36f-1cd0-4079-b5ee-cf3041ccfcff,https://n2t.net/ark:/15052/7946e36f-1cd0-4079-b5ee-cf3041ccfcff,Brabant Cloud ARK Identifier,Klooster bij Kindertehuis Sint-Jozef,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3634,Wikibase,1975,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kindertehuis Sint Jozef,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Het kleuterhuis,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Het kinderdorp,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kindertehuis Sint-Jozef,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinderhuis De Sprankel,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,De Sprankel,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Kindertehuis St. Jozef,Alternative,Nederlands,,,,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dochters van Onze Lieve Vrouw van het Heilig Hart,https://n2t.net/ark:/15052/209bd9fa-9cd6-448e-b2f8-49b23e89775e,"[{""resourceId"": ""fdeaf0dc-8646-5009-bc54-f43dde0fcbcc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1031c4b9-de29-5292-864d-62dce484f652"", ""inverseOntologyProperty"": """"}]",,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,architects,5,,b48d590d-4d46-5d9c-ba35-ca4a57e0ada8,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b48d590d-4d46-5d9c-ba35-ca4a57e0ada8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50b669d8-5dee-5d0b-ab4c-ea31406e2367"", ""inverseOntologyProperty"": """"}]",Architect,Jan Strik,,,,,,,,,,
8f301e6b-3b27-500b-a1d6-ab4f758ca6d9,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locht 133,Veldhoven,Point(5.3814 51.3871),"[{""resourceId"": ""c661819b-3eb4-5a57-9023-0d0d11d853a8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a73ebaa-0d4f-5cff-9657-d6876a1942f3"", ""inverseOntologyProperty"": """"}]"
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,single,0,CC BY-SA,https://n2t.net/ark:/15052/27e48ad6-5653-4156-854d-7649faac43b7,https://n2t.net/ark:/15052/27e48ad6-5653-4156-854d-7649faac43b7,Brabant Cloud ARK Identifier,Huis van de Heilige Antonius,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3376,Wikibase,,1853,,Rijksmonument,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Huis van de H. Antonius,Alternative,Nederlands,,,,,,,,,,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganzepoort,Alternative,Nederlands,,,,,,,,,,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zusters van Liefde van Tilburg,https://n2t.net/ark:/15052/9cc891f8-15a6-441b-aefa-da2b7f749b24,"[{""resourceId"": ""531f4e29-3bc1-5072-a5b2-61a5612c35e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31044624-8cf9-5720-a1ad-e196b8c148db"", ""inverseOntologyProperty"": """"}]",,,,,
8f3ef4d5-e682-5c80-98fa-809d9e6100d6,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hinthamerstraat 164,'s-Hertogenbosch,Point(5.312 51.6885),"[{""resourceId"": ""c505eba4-4331-5770-b84d-0f424b92a494"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7ed23351-07fb-5d43-9ea8-703d0e277fd8"", ""inverseOntologyProperty"": """"}]"
8f3f8880-4051-55c0-ac59-a76f4f73cc58,single,0,CC BY-SA,https://n2t.net/ark:/15052/d274734e-066c-40ac-9a0a-cc932bf910c7,https://n2t.net/ark:/15052/d274734e-066c-40ac-9a0a-cc932bf910c7,Brabant Cloud ARK Identifier,Moederhuis Sainte Marie,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3531,Wikibase,1976,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3f8880-4051-55c0-ac59-a76f4f73cc58,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f3f8880-4051-55c0-ac59-a76f4f73cc58,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f3f8880-4051-55c0-ac59-a76f4f73cc58,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f3f8880-4051-55c0-ac59-a76f4f73cc58,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franciscanessen van Mariadal,https://n2t.net/ark:/15052/1bca3c7c-c66b-44d9-8f75-bbeef570e438,"[{""resourceId"": ""a2312c32-1a3d-5178-9a09-13a30628259d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""987fb4b2-dd2d-51ab-be3a-8a92db597d34"", ""inverseOntologyProperty"": """"}]",,,,,
8f3f8880-4051-55c0-ac59-a76f4f73cc58,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molenstraat 13,Roosendaal,Point(4.4587 51.5348),"[{""resourceId"": ""8710ff95-6d61-5e7e-bbcc-6445a2e39d38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38bed115-11c5-5777-b030-55898fdeaee2"", ""inverseOntologyProperty"": """"}]"
8f3f8880-4051-55c0-ac59-a76f4f73cc58,dedications,6,,d39e5c88-b1a3-52ff-891f-491c8e1e5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,single,0,CC BY-SA,https://n2t.net/ark:/15052/9b128128-2201-4285-a3ba-1324561bd873,https://n2t.net/ark:/15052/9b128128-2201-4285-a3ba-1324561bd873,Brabant Cloud ARK Identifier,Klooster aan ’t Hof in Bergeijk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3026,Wikibase,1978,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,,kloosters (gebouwde complexen),,,,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster Onze Lieve Vrouw Onbevlekt Ontvangen,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Huize Sint Augustinus,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Huize Sint-Augustinus,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Huize St. Augustinus,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster O.L. Vrouw Onbevlekt Ontvangen,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Klooster O.L.V. Onbevlekt Ontvangen,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Groot-seminarie van de Assumptionisten,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,alternate_names,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Augustinianum,Alternative,Nederlands,,,,,,,,,,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,religion,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rooms-Katholieke Kerk,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ursulinen,https://n2t.net/ark:/15052/769f8b6e-4523-4c2f-9d6c-dc5629bbef94,"[{""resourceId"": ""a8ee6119-03dd-5a71-a0c7-faf0517ace5f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dded15ba-9d5b-5a65-86d6-1a7c430dcdff"", ""inverseOntologyProperty"": """"}]",,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,religious_order,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assumptionisten,https://n2t.net/ark:/15052/57b5de69-0e13-4c09-b96d-51fdc37a2d04,"[{""resourceId"": ""6f43ee8a-d323-5535-b3f1-00ff0a8ab886"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c191d23-e96e-57ae-bd6c-9535ad810daa"", ""inverseOntologyProperty"": """"}]",,,,,
8f71b74d-e27a-560f-9af4-af4bbcd564e1,place,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,’t Hof 25,Bergeijk,Point(5.358 51.3222),"[{""resourceId"": ""ab5f4d66-3cf4-50a5-9640-0c11456322dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5b9bc26-2095-530e-96ea-c0b73a12a541"", ""inverseOntologyProperty"": """"}]"
8f71b74d-e27a-560f-9af4-af4bbcd564e1,dedications,6,,c7500f25-d947-5020-936e-87e1b8103095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c7500f25-d947-5020-936e-87e1b8103095"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f22ef0c-624c-5eb8-a11b-2452745e07bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,Augustinus van Hippo,,,,,,,
8f7a32cb-b5c4-5a49-95b7-b56dc2e50cc5,single,0,CC BY-SA,https://n2t.net/ark:/15052/b9a6dfe3-6d4f-431f-b117-94a1788a02df,https://n2t.net/ark:/15052/b9a6dfe3-6d4f-431f-b117-94a1788a02df,Brabant Cloud ARK Identifier,Missiehuis Sint-Theresia van het Heilig Kind Jezus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3111,Wikibase,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7a32cb-b5c4-5a49-95b7-b56dc2e50cc5,building_type,1,,,,,,,,,,,,,,,,,,,,,,,,,Kloostergebouw,,,,,,,,,,,,,,,,,
